School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
2db10a8feebea41e364d75619f672884,Davis High School,suburban,21.0,Utah,84037,Kaysville,Davis,Davis School District
4691df2c22bd98aa0369a51c3d315eac,Valley Junior High School,suburban,65.0,Utah,84119,W Valley City,Salt Lake,Granite School District
66d5cf0fbf7d57bb60ea661282c76a43,Cherry Creek Elementary School,suburban,57.0,Utah,84663,Springville,Utah,Nebo School District
9580a609f8ba63308f6acc34919117e9,Hillside Middle School,urban,40.0,Utah,84108,Salt Lake City,Salt Lake,Salt Lake City School District
96c515cf74e530b7f8e07c240497edec,Lakeview Academy,unknown,29.0,Utah,84045,Saratoga Spgs,Utah,Utah Department Of Education
bbee4a7a6d100d8893bcf1b3933fd96b,Ben Lomond High School,urban,79.0,Utah,84404,Ogden,Weber,Ogden City School District
ca31db07a1a5cb72f60f0cf7007248d8,Aristotle Academy,suburban,29.0,Utah,84003,American Fork,Utah,Utah Department Of Education
e22d380088fe0bd80d844447df7765a8,Parley's Park Elementary School,rural,25.0,Utah,84098,Park City,Summit,Park City School District
e58cce9805b15b220fd7c56bc25f3bc7,Layton Elementary School,suburban,34.0,Utah,84041,Layton,Davis,Davis School District
fb3270538a30c6d2d8d34e10672638e9,Summit Academy- Bluffdale Campus,unknown,29.0,Utah,84065,Bluffdale,Salt Lake,Utah Department Of Education
cd3f908372b5128b0efa19fd1f21a350,Lincoln Elementary School,suburban,48.0,Utah,84041,Layton,Davis,Davis School District
cbbec215642f4d16d1be8d62f142833f,Wasatch Charter School,unknown,,Utah,84117,Holladay,Salt Lake,Utah Department Of Education
4a76161c89ed43aa463f9fdb85135ba0,West Valley Elementary School,suburban,47.0,Utah,84128,W Valley City,Salt Lake,Granite School District
bc80b3d5ee06fa754ff47f349a830f2a,East Layton Elementary School,suburban,19.0,Utah,84040,Layton,Davis,Davis School District
7b0090176492da293e17d25c8660e468,Northridge High School,suburban,28.0,Utah,84041,Layton,Davis,Davis School District
9a8ca0cf4cc59fa51b810e4e86ff4a4f,Newman Elementary School,urban,77.0,Utah,84116,Salt Lake City,Salt Lake,Salt Lake City School District
9d25ed49d9b182885acb59e59b450443,Whitesides Elementary School,suburban,50.0,Utah,84041,Layton,Davis,Davis School District
d04fdf7811657c66136fce87e048022a,Escalante Elementary School,urban,82.0,Utah,84116,Salt Lake City,Salt Lake,Salt Lake City School District
f8db153f5118ae89eb3c95372278aa81,J A Taylor Elementary School,suburban,20.0,Utah,84014,Centerville,Davis,Davis School District
19620afb408e57f4e3a58502ed2c9c27,Rolling Meadows Elementary School,suburban,57.0,Utah,84119,W Valley City,Salt Lake,Granite School District
a0c013395ac54fd842ae8865521cf364,Brockbank Junior High School,suburban,95.0,Utah,84044,Magna,Salt Lake,Granite School District
1c7a4a5ae0f6d4dbca545a40819058f8,Nibley Park Elementary School,unknown,58.0,Utah,84106,Salt Lake City,Salt Lake,Salt Lake City School District
2f7254b6c321bb350df838c774c2331d,Timpanogos Academy,suburban,29.0,Utah,84042,Lindon,Utah,Utah Department Of Education
f452efc890490f0558efb09d505af19d,Salt Lake Center-Science Education,urban,51.0,Utah,84116,Salt Lake City,Salt Lake,Salt Lake City School District
4dc2acfe5bbe37ea68d09f57bc8162a7,Western Hills Elementary School,suburban,68.0,Utah,84118,Kearns,Salt Lake,Granite School District
b205e86cd291c51848bd69f846e20bb7,Skyridge High School,unknown,27.0,Utah,84043,Lehi,Utah,Alpine School District
8f07d48da810515eb62904b3fb606dae,Santa Clara Elementary School,suburban,38.0,Utah,84765,Santa Clara,Washington,Washington Co School District
c5417c8e1a1c610bc6663d86be24d4c0,Calvin S Smith Elementary School,unknown,30.0,Utah,84129,Taylorsville,Salt Lake,Granite School District
b288a7885d82a7d628b65e84e9283614,Harvest Elementary School,suburban,14.0,Utah,84045,Saratoga Spgs,Utah,Alpine School District
b7450fa394dcb2f807f797f78c2ae61d,Brookwood Elementary School,suburban,13.0,Utah,84093,Sandy,Salt Lake,Canyons School District
762ae13c338c557f3c493c4517d7c6ee,Emerson Elementary School,urban,39.0,Utah,84105,Salt Lake City,Salt Lake,Salt Lake City School District
1d1cae2ae532af7de177b20b915a2123,Renaissance Academy,suburban,50.0,Utah,84037,Kaysville,Davis,Davis School District
1dbd07e65359ef5106f9483ca1a12465,Arcadia Elementary School,unknown,48.0,Utah,84129,Taylorsville,Salt Lake,Granite School District
41a343a2900220c591a0dd2b3b859662,Wasatch Junior High School,suburban,8.0,Utah,84109,Salt Lake City,Salt Lake,Granite School District
f1b1b1b6a54a6642222e1edfc3baf0e9,West Bountiful Elementary School,suburban,17.0,Utah,84087,W Bountiful,Davis,Davis School District
c804eb9db8b04a3b39e0dfd1c126a75f,Timpview High School,urban,53.0,Utah,84604,Provo,Utah,Provo City School District
995c33f5cba85836c4a23e9549cb338e,Cyprus High School,suburban,51.0,Utah,84044,Magna,Salt Lake,Granite School District
e911bf3dbc887ee1314fa4fd21d3309d,Gearld L Wright Elementary School,suburban,47.0,Utah,84128,Salt Lake City,Salt Lake,Granite School District
04d5cc05eb9a773c1d6f99c439fb0052,Traverse Mountain Elementary School,suburban,12.0,Utah,84043,Lehi,Utah,Alpine School District
0556431d8d4d50fa88ed09c431961e55,Butterfield Canyon Elementary School,suburban,17.0,Utah,84096,Herriman,Salt Lake,Jordan School District
0c14d0e92c007134b435c72d571b3c12,Jordan Ridge Elementary School,suburban,13.0,Utah,84095,South Jordan,Salt Lake,Jordan School District
1295f87c84a0e6d590f694a2eacfc29f,Riverton High School,suburban,28.0,Utah,84065,Riverton,Salt Lake,Jordan School District
261d39477c2f4ce8a23f205439e74fc4,Terra Linda Elementary School,suburban,49.0,Utah,84088,West Jordan,Salt Lake,Jordan School District
96211bda7f325ebdce80ffdecc17cb0a,Silver Crest Elementary School,unknown,24.0,Utah,84096,Herriman,Salt Lake,Jordan School District
2e97ed9514fd9de3aae4f20296919c33,Hayden Peak Elementary School,suburban,27.0,Utah,84081,West Jordan,Salt Lake,Jordan School District
662e02020f9a406b250a1adf95cd4ef6,Rose Creek Elementary School,suburban,17.0,Utah,84065,Riverton,Salt Lake,Jordan School District
68cbd068c3a2be7833bcfd6897d79042,Midas Creek Elementary School,suburban,24.0,Utah,84096,Riverton,Salt Lake,Jordan School District
31298c0c75139458ea5fb6aa3f4099f2,Golden Fields Elementary,unknown,,Utah,84009,South Jordan,Salt Lake,Jordan School District
e57828a7982f9e633cdd588cf63a9c25,Westland Elementary School,suburban,33.0,Utah,84084,West Jordan,Salt Lake,Jordan School District
3a17c6961efa3d99e79e71b9f300d5d3,Bingham High School,suburban,31.0,Utah,84095,South Jordan,Salt Lake,Jordan School District
616f1bce130eb3fce18d6dacd9fc5a61,West Hills Middle School,suburban,39.0,Utah,84081,West Jordan,Salt Lake,Jordan School District
677ace0848ccee5dc6eb3107fee1115f,West Jordan High School,suburban,46.0,Utah,84088,West Jordan,Salt Lake,Jordan School District
ca42ab140951332947a0372909f74f10,Columbia Elementary School,suburban,70.0,Utah,84088,West Jordan,Salt Lake,Jordan School District
dc333d2f922effe5c0cfd222b6865388,South Jordan Elementary School,suburban,18.0,Utah,84095,South Jordan,Salt Lake,Jordan School District
922b75a0b8d9c37558f7638faa68711c,Oakcrest Elementary School,suburban,25.0,Utah,84081,West Jordan,Salt Lake,Jordan School District
b86641e78acc51f0da91e84bba004962,Bastian Elementary School,unknown,,Utah,84096,Herriman,Salt Lake,Jordan School District
de015648eced1c84e84e2a224ea34c75,Herriman High School,suburban,28.0,Utah,84096,Herriman,Salt Lake,Jordan School District
6305b4c82a7ae132187953c865250cea,Lakeview Elementary School,suburban,66.0,Utah,84067,Roy,Weber,Weber School District
73cc4d549bf81fa021291bb45011fea4,Mountain High School,suburban,53.0,Utah,84037,Kaysville,Davis,Davis School District
056cfc89e5298c94a840a50b0c98e1d0,Goshen Elementary School,rural,56.0,Utah,84633,Goshen,Utah,Nebo School District
347a65fde11fb1aa8d6706c247e29c49,Athenian eAcademy-Nephi ,unknown,,Utah,84648,Nephi,Juab,Utah Department Of Education
c269454cc5e3397d0122db8866a4d4ab,Riverview Elementary School,suburban,31.0,Utah,84660,Spanish Fork,Utah,Nebo School District
c4d3a0716b8b5af2c3df6673108418df,Riverview Elementary School,unknown,33.0,Utah,84660,Spanish Fork,Utah,Nebo School District
05d8bcbff7ac529feba4982d88414ee3,Lehi Junior High School,suburban,21.0,Utah,84043,Lehi,Utah,Alpine School District
05daa28f02539507ec60b76f028797da,Ranches Academy,suburban,29.0,Utah,84005,Eagle Mtn,Utah,Utah Department Of Education
7d4ba87de11597728f37798087b8a781,Meadow Brook Elementary,unknown,40.0,Utah,84663,Springville,Utah,Nebo School District
05e69aa7625b143676bf1aecdb768d15,Vernal Middle School,unknown,45.0,Utah,84078,Vernal,Uintah,Uintah School District
77a77f1a0c9e26c405023a7e55c0e446,Dilworth Elementary School,urban,17.0,Utah,84108,Salt Lake City,Salt Lake,Salt Lake City School District
f8ee9a8901251af89437b8462ebfa252,Elk Run Elementary School,suburban,48.0,Utah,84044,Magna,Salt Lake,Granite School District
36f76e029e9ac29955923d95e6f6ecde,Meadow Elementary School,suburban,22.0,Utah,84043,Lehi,Utah,Alpine School District
9203c00b5a3f0fa60d91912fd24b36e5,Summit Academy Independence Campus,suburban,29.0,Utah,84065,Bluffdale,Salt Lake,Utah Department Of Education
ea84371538c8e3d0b8b38333b46d99b5,Bluff Ridge Elementary School,suburban,12.0,Utah,84075,Syracuse,Davis,Davis School District
db9cee1ac3c97478f5fbca299c892f79,Providence Hall Elementary Charter School,unknown,29.0,Utah,84096,Herriman,Salt Lake,Utah Department Of Education
0cf6c6cf3ce7e963e6e4356d1e3f2f45,American International School of Utah,unknown,29.0,Utah,84123,Murray,Salt Lake,Utah Department Of Education
2ac05f9f125a381c1f0a020cb7702e00,Edgemont Elementary School,urban,33.0,Utah,84604,Provo,Utah,Provo City School District
39fb33fd898c8f3ca56bb897ca0e194b,Alta View Elementary School,suburban,32.0,Utah,84094,Sandy,Salt Lake,Canyons School District
5a25f50336bcd5241065c03662227cff,Morgan Elementary School,suburban,9.0,Utah,84037,Kaysville,Davis,Davis School District
1c0ac705b710d007384a35beee415824,Douglas T Orchard Elementary School,suburban,59.0,Utah,84128,W Valley City,Salt Lake,Granite School District
aa8581f0c6f49362bd35f8ba2c409878,Lone Peak Elementary School,suburban,9.0,Utah,84092,Sandy,Salt Lake,Canyons School District
a08dc3b91cadd775f9c1ea188ac7f581,Syracuse Junior High School,suburban,23.0,Utah,84075,Syracuse,Davis,Davis School District
069350d0f0659c8a8e8917fdb0e4d972,Brockbank Elementary School,suburban,48.0,Utah,84660,Spanish Fork,Utah,Nebo School District
41eeaf395a006895406cf1b0b7deaa9b,Excelsior Academy,unknown,29.0,Utah,84074,Tooele,Tooele,Utah Department Of Education
60bb77cb39ede905ed0b582085c80326,Dual Immersion Academy,urban,61.0,Utah,84104,Salt Lake City,Salt Lake,Utah Department Of Education
6ab598f86f15f37fa33ceab0311d39fe,Diamond Ridge Elementary School,suburban,31.0,Utah,84118,W Valley City,Salt Lake,Granite School District
e6db956e77db0d001d2c791510cf9e89,Syracuse Elementary School,suburban,16.0,Utah,84075,Syracuse,Davis,Davis School District
e7c5f5cde329aeee5630245318901bbe,Lakeview Elementary School,urban,45.0,Utah,84601,Provo,Utah,Provo City School District
f8a4590baeedf1fe9c661d54ce32e333,Highland High School,unknown,61.0,Utah,84106,Salt Lake City,Salt Lake,Salt Lake City School District
62cc072838d5e93e8aa7037ecc2ce9b8,Granger High School,suburban,51.0,Utah,84119,W Valley City,Salt Lake,Granite School District
5e9ba53c6cc88c23a4e6da351739553b,Buffalo Point Elementary School,suburban,16.0,Utah,84075,Syracuse,Davis,Davis School District
090777ebb9221a87bbf25df12e362592,Heber Valley Elementary School,town,49.0,Utah,84032,Heber City,Wasatch,Wasatch Co School District
154d770b341d5115964a54cf285853b6,Horizon Elementary School,suburban,47.0,Utah,84123,Murray,Salt Lake,Murray City School District
dfd1a0cf78215b89522078f03ce576ab,Westbrook Elementary School,unknown,45.0,Utah,84129,Taylorsville,Salt Lake,Granite School District
9990259c14151886ce14fc9f3da4a75a,Weilenmann School of Discovery,rural,29.0,Utah,84098,Park City,Summit,Utah Department Of Education
79c5185c46767fb5cb520af61fa751a0,Spanish Oaks Elementary School,suburban,30.0,Utah,84660,Spanish Fork,Utah,Nebo School District
f027473735b4af1d099b87103eca629f,Lindon Elementary School,suburban,25.0,Utah,84042,Lindon,Utah,Alpine School District
06a0ad57cb75f654d1e204833cbaff5c,Silver Hills Elementary School,suburban,56.0,Utah,84118,Salt Lake City,Salt Lake,Granite School District
d67c16b3e0e2a9eb13c968439120c445,Copper Hills Elementary School,suburban,61.0,Utah,84044,Magna,Salt Lake,Granite School District
19cbb1478f45c7dae1a5359295c16bb2,Hill Field Elementary School,suburban,27.0,Utah,84015,Clearfield,Davis,Davis School District
21299d2f19185aa6b5437847b7543c93,Kays Creek Elementary,unknown,22.0,Utah,84037,Kaysville,Davis,Davis School District
a60ba808a2edef8cb9cc792cee1c672f,Highland Park Elementary School,unknown,27.0,Utah,84106,Salt Lake City,Salt Lake,Salt Lake City School District
0aa5beebdb75fd48ac5c0970436dfcfc,Park Elementary School,suburban,66.0,Utah,84660,Spanish Fork,Utah,Nebo School District
1f525f1b0f9f54e0ff712cacf977d232,Dixon Middle School,urban,60.0,Utah,84601,Provo,Utah,Provo City School District
382f0cf90431d1e201d7b59c7dac7e16,Wasatch Elementary School,urban,27.0,Utah,84604,Provo,Utah,Provo City School District
5eeaaebf63e149f9c019d455e233743a,Springville High School,suburban,40.0,Utah,84663,Springville,Utah,Nebo School District
81493b09419be0952e5d6f18377975cf,Canyon Elementary School,suburban,20.0,Utah,84660,Spanish Fork,Utah,Nebo School District
c681d381c6b9991dcffce1969930504a,East Meadows Elementary School,suburban,28.0,Utah,84660,Spanish Fork,Utah,Nebo School District
fe551d7121e46ac0011c449b34968995,American Leadership Academy,unknown,29.0,Utah,84660,Spanish Fork,Utah,Utah Department Of Education
2e66d67692c9d4ab4ba4338b00531748,North Sanpete Middle School,rural,57.0,Utah,84646,Moroni,Sanpete,North Sanpete School District
10386102471ee5ea986fa8cba03d14a9,Spring City Elementary School,rural,48.0,Utah,84662,Spring City,Sanpete,North Sanpete School District
7860c100a25ee895c79e60e96a42174b,Ephraim Elementary School,town,47.0,Utah,84627,Ephraim,Sanpete,South Sanpete School District
0ad37daab42dfc2f201283e070c90a1e,Leadership Learning Academy,suburban,29.0,Utah,84041,Layton,Davis,Utah Department Of Education
07e707308834d551edc8560f74983972,Timberline Middle School,suburban,11.0,Utah,84004,Alpine,Utah,Alpine School District
0c272351071990b0586bb6bcbce49ba3,Thunder Ridge Elementary School,suburban,30.0,Utah,84045,Saratoga Spgs,Utah,Alpine School District
df9a31e49bdeab2fb847fd956d650f0e,Mountain Trails Elementary School,suburban,41.0,Utah,84005,Eagle Mtn,Utah,Alpine School District
c777497c7aa1c6c1cd6a5c119ea9f6df,Lehi Elementary School,suburban,31.0,Utah,84043,Lehi,Utah,Alpine School District
1c1e9d2cc94a98c05103277cc975817c,Pioneer High School for the Performing Arts - Academic,suburban,29.0,Utah,84003,American Fork,Utah,Utah Department Of Education
1fe76374b10d21bb6b2195b4bd72efb3,Providence Hall Charter JHS,suburban,29.0,Utah,84096,Herriman,Salt Lake,Utah Department Of Education
07f7aec342b66152e1739b691a42c680,Oakridge Elementary School,suburban,6.0,Utah,84124,Salt Lake City,Salt Lake,Granite School District
d2782f055a5465dcdcf8eb7a7a4fa96a,Morningside Elementary School,suburban,15.0,Utah,84124,Salt Lake City,Salt Lake,Granite School District
91f8f6e89ae1fc88a76e0b25f9d1615c,Cottonwood Elementary School,suburban,7.0,Utah,84117,Holladay,Salt Lake,Granite School District
e16658458aa86499b9e40e14172286ef,William Penn Elementary School,unknown,26.0,Utah,84106,Salt Lake City,Salt Lake,Granite School District
a5a23984eb4125b1732da131b402b397,Howard R Driggs Elementary School,suburban,10.0,Utah,84124,Salt Lake City,Salt Lake,Granite School District
c623d30cd1513e0fa8c2f162cb5f18e0,Valley Crest Elementary School,suburban,56.0,Utah,84120,W Valley City,Salt Lake,Granite School District
0810bb80467741c0c83401fe5a297af5,Clinton Elementary School,suburban,26.0,Utah,84015,Clinton,Davis,Davis School District
fc601fc966ad5f67f59d22012d8eb935,Tolman Elementary School,suburban,18.0,Utah,84010,Bountiful,Davis,Davis School District
0f0c030032ad8de2ee2905e6c12847c6,Leo J Muir Elementary School,suburban,10.0,Utah,84010,Bountiful,Davis,Davis School District
24ecaa16f2f896d2dea74a4dc85c9a50,Odyssey Elementary School,suburban,18.0,Utah,84087,Woods Cross,Davis,Davis School District
256134871c4dad717fe905b19c709e1c,Riverview Elementary School,suburban,19.0,Utah,84045,Saratoga Spgs,Utah,Alpine School District
2f98b3d58790496632b910e71f7dd17c,Bountiful High School,suburban,22.0,Utah,84010,Bountiful,Davis,Davis School District
34cac9328f01f987e08d0697b193873a,Stewart Elementary School,suburban,13.0,Utah,84014,Centerville,Davis,Davis School District
3d9af8b0ef35aa01578ef9d1509374d8,King Elementary School,suburban,37.0,Utah,84041,Layton,Davis,Davis School District
693449473964766aa34c6cbce5ff0e85,Boulton Elementary School,suburban,23.0,Utah,84010,Bountiful,Davis,Davis School District
8479b6845794bafc169413103b650815,Millcreek Junior High School,suburban,23.0,Utah,84010,Bountiful,Davis,Davis School District
a24ec0ec51ed619b24eb3d15c777718b,Woods Cross Elementary School,suburban,23.0,Utah,84087,Woods Cross,Davis,Davis School District
b7b256511d7c94c4e3e9a3df31945eaa,Woods Cross High School,suburban,22.0,Utah,84087,Woods Cross,Davis,Davis School District
b8f41984f6d6b50ae5f5972f9d82de50,Ensign Elementary School,urban,25.0,Utah,84103,Salt Lake City,Salt Lake,Salt Lake City School District
bf0a261784da5257d606a4ce7fae959b,Fremont Elementary School,suburban,48.0,Utah,84015,Sunset,Davis,Davis School District
351d6b208caf5aac0bef7880f52e1c19,Centerville Elementary School,suburban,19.0,Utah,84014,Centerville,Davis,Davis School District
3dcd729dfd2626001e963592abf4d748,Scera Park Elementary School,urban,46.0,Utah,84097,Orem,Utah,Alpine School District
731e9149cd04afcaeb82040b36e79e25,Stansbury High School,town,42.0,Utah,84074,Stansbury Park,Tooele,Tooele Co School District
9d3149b12f949afb0a8678054a815876,Box Elder Middle School,suburban,37.0,Utah,84302,Brigham City,Box Elder,Box Elder Co School District
b65d84bd293a745316bc69c499e48ac0,Eagle Bay Elementary School,suburban,7.0,Utah,84025,Farmington,Davis,Davis School District
43e303bc87752ccfdf389aac433b91eb,North Rich Elementary School,rural,43.0,Utah,84038,Laketown,Rich,Rich Co School District
e1183a42da6e2dfee8b53b2b73006dae,Columbia Elementary School,suburban,15.0,Utah,84037,Kaysville,Davis,Davis School District
76cda16645600ecb87ac2de308a0bd6f,Old Mill Elementary School,town,25.0,Utah,84032,Heber City,Wasatch,Wasatch Co School District
a3914203fc587aa6a32a18ddb4bea6de,Farmington Elementary School,suburban,17.0,Utah,84025,Farmington,Davis,Davis School District
3a021a056f7bdb6780f4575f478699c6,Sand Springs Elementary School,suburban,12.0,Utah,84041,Layton,Davis,Davis School District
dc65616d816b4402d42a02190eea91ed,Old Mill Elementary School,unknown,,Utah,84074,Stansbury Park,Tooele,Tooele Co School District
0857881a2007a3e894c1741e2e418989,Art City Elementary School,suburban,38.0,Utah,84663,Springville,Utah,Nebo School District
08f80d909fde5b4da1d64eab68b0985c,Center for Creativity Innovation and Discovery ,unknown,,Utah,84332,Providence,Cache,Utah Department Of Education
8307416fad0dd0e579bd17de069be37d,Sunset Junior High School,suburban,33.0,Utah,84015,Sunset,Davis,Davis School District
08fa881a190d319cb040ebb0922847ae,Granite Connection High School,suburban,99.0,Utah,84107,Salt Lake City,Salt Lake,Granite School District
22f2e651179a5626cbce8ab2c8405630,Little Valley Elementary School,urban,15.0,Utah,84790,Saint George,Washington,Washington Co School District
34f495e03ef36f4faf130e9c1306ce05,Peruvian Park Elementary School,suburban,27.0,Utah,84093,Sandy,Salt Lake,Canyons School District
6186c936a86abdcfd312f982747bf114,Midway Elementary School,rural,33.0,Utah,84049,Midway,Wasatch,Wasatch Co School District
64ba430aa5f3aa8ac84f1e9e030ece17,Rocky Mountain Middle School,town,36.0,Utah,84032,Heber City,Wasatch,Wasatch Co School District
4b45ecca9ccf139210d2e70770289bda,Willow Valley Middle School,unknown,41.0,Utah,84339,Wellsville,Cache,Cache Co School District
b39cb87c8f9efb728b8fa54797c6d47b,Youth Educational Support Services- Youth Services,unknown,51.0,Utah,84115,Salt Lake City,Salt Lake,Granite School District
11e127daf50079c462bf61c5c58bcc4a,Millville Elementary School,suburban,42.0,Utah,84326,Millville,Cache,Cache Co School District
4a7c370cb530daae22d071f423dcdafd,East Sandy Elementary School,suburban,32.0,Utah,84094,Sandy,Salt Lake,Canyons School District
517496ceffe1c671ce81d4e50b6faa77,Jordan Valley School,suburban,44.0,Utah,84047,Midvale,Salt Lake,Canyons School District
7aa0e41cd114f0eacc986beea5783945,McMillan Elementary School,suburban,31.0,Utah,84107,Murray,Salt Lake,Murray City School District
932350e6054557b0c6e036c278bf205c,Viewmont Elementary School,suburban,25.0,Utah,84123,Murray,Salt Lake,Murray City School District
9e40d69e8b4f266a336cf5c71fcbca38,Hillcrest Junior High School,suburban,43.0,Utah,84107,Murray,Salt Lake,Murray City School District
e8491f0ae799deaff58def9690554d09,Herriman Elementary School,suburban,16.0,Utah,84096,Herriman,Salt Lake,Jordan School District
c794d7340abe0adfc1616c846414181d,Meadowlark Elementary School,urban,91.0,Utah,84116,Salt Lake City,Salt Lake,Salt Lake City School District
2769d9990ae29af520c60fb8e850fa94,Liberty Elementary School,suburban,40.0,Utah,84107,Murray,Salt Lake,Murray City School District
3cd842e496e37e9585f721db9a08b6c8,Kearns Junior High School,suburban,74.0,Utah,84118,Kearns,Salt Lake,Granite School District
49f6670703570226322a5feb6300ba95,Murray High School,suburban,38.0,Utah,84107,Murray,Salt Lake,Murray City School District
e5828a4ee597c67b9868d71ed5cc7953,Municipal Elementary School,suburban,54.0,Utah,84067,Roy,Weber,Weber School District
e1a99254038ece03987da090ba6d6aaa,Bennion Elementary School,suburban,37.0,Utah,84129,Taylorsville,Salt Lake,Granite School District
e4b4cbf1ff17189e7775749451db6a29,Washington Elementary School,urban,81.0,Utah,84103,Salt Lake City,Salt Lake,Salt Lake City School District
bacd5e10938bf0bff51ea4061d44d3d8,Taylor Elementary School,suburban,58.0,Utah,84651,Payson,Utah,Nebo School District
e3af6fa31bd31f80e5e148f76203ef0b,Suncrest Elementary School,urban,67.0,Utah,84057,Orem,Utah,Alpine School District
7a8d8df7a397a4630863632615929e1a,Quail Hollow Elementary School,suburban,18.0,Utah,84093,Sandy,Salt Lake,Canyons School District
e1b6f24d437b6056f40fe29c2e936381,Mountainside Elementary School,rural,28.0,Utah,84325,Mendon,Cache,Cache Co School District
165f9cc6877ef3b54c1c69351dd444af,Knowlton Elementary School,suburban,9.0,Utah,84025,Farmington,Davis,Davis School District
813df1d87130b37554ab1dfc7aeee3e7,Woodstock Elementary School,suburban,28.0,Utah,84121,Murray,Salt Lake,Granite School District
0b1663db461be69a4d79ae90adc01082,Harry S Truman Elementary School,suburban,49.0,Utah,84119,W Valley City,Salt Lake,Granite School District
e03d53a8b0e2fd556308ec38438d7a48,Highland Elementary School,suburban,12.0,Utah,84003,Highland,Utah,Alpine School District
9cdf1e3a9a6e3443ef27aa9c0e6225cb,Hunter Elementary School,suburban,63.0,Utah,84120,W Valley City,Salt Lake,Granite School District
86cbeafa7bff22da760f9673c223cf0e,Snow Springs Elementary School,suburban,18.0,Utah,84043,Lehi,Utah,Alpine School District
beead0be46dcc7698c586eb4907959be,American Fork Junior High School,suburban,24.0,Utah,84003,American Fork,Utah,Alpine School District
f6e43d7e74d51048f2005780c0def9ea,Lakeridge Junior High School,urban,46.0,Utah,84058,Orem,Utah,Alpine School District
fb18e4d1593162cd5155228e3f92246e,Mountain Ridge Junior High School,suburban,13.0,Utah,84003,Highland,Utah,Alpine School District
3eff4a5a1ffc0271b5a00114ce206b42,Payson Junior High School,suburban,43.0,Utah,84651,Payson,Utah,Nebo School District
94602f18882cc393d722307d0e6461de,Bountiful Elementary School,suburban,25.0,Utah,84010,Bountiful,Davis,Davis School District
a1d7983053602f36fefbf07c02bd1c0c,Santaquin Elementary School,town,53.0,Utah,84655,Santaquin,Utah,Nebo School District
d0adabe0881cc976c79345f574cfc384,Uintah Elementary School,urban,32.0,Utah,84403,Ogden,Weber,Weber School District
50abf8733c4005951bb0d3666c0c1770,Legacy Junior High School,suburban,17.0,Utah,84041,Layton,Davis,Davis School District
0b7ef6f4005407e0df637187d2915aa4,Spectrum Academy - Secondary,rural,29.0,Utah,84054,N Salt Lake,Davis,Utah Department Of Education
cfee8f822f29e409415f89f32142ecc1,Odyssey Charter School,suburban,29.0,Utah,84003,American Fork,Utah,Utah Department Of Education
ad9c28ceb361c5649dc82baebc24e74e,Eagle Valley Elementary School,suburban,41.0,Utah,84005,Eagle Mtn,Utah,Alpine School District
b5b5811f1f229730a48541e58367367e,Orchard Elementary School,urban,30.0,Utah,84097,Orem,Utah,Alpine School District
8d431e249e15b2281ac7b21c055fe9d5,Grand County Middle School,town,48.0,Utah,84532,Moab,Grand,Grand Co School District
a3d1eb4b8868e758bc95b1ca7cc4709f,Three Peaks Elementary School,town,59.0,Utah,84721,Cedar City,Iron,Iron Co School District
4064568889f0369f4f1b7d6098519fcb,Utah County Academy of Sciences,urban,27.0,Utah,84058,Orem,Utah,Alpine School District
73efc4d5722c87fc3d27ef3047be13ce,Granite Elementary School,suburban,16.0,Utah,84092,Sandy,Salt Lake,Canyons School District
b91f666e9424cb078f7e93ab1e545c00,American International School,suburban,29.0,Utah,84123,Murray,Salt Lake,Utah Department Of Education
323be1a7a349422464d321023f5ec500,Heritage Elementary School,suburban,7.0,Utah,84041,Layton,Davis,Davis School District
b9281a33fa8dd43d58923b983f3f9f85,Entheos Expeditionary Learning,suburban,51.0,Utah,84118,Kearns,Salt Lake,Granite School District
17d30e13131b802121cccb06d1090c51,Wasatch Elementary School,urban,24.0,Utah,84103,Salt Lake City,Salt Lake,Salt Lake City School District
d666dcc7018ac1cc4055e932d072cb8d,West Elementary School,town,47.0,Utah,84074,Tooele,Tooele,Tooele Co School District
49f950eef9b0556aa1d124c95737c873,Midland Elementary School,suburban,39.0,Utah,84067,Roy,Weber,Weber School District
0ef7b962783882a0989f0d4c38d1e27e,Provost Elementary School,urban,62.0,Utah,84606,Provo,Utah,Provo City School District
37f9cde8d832df0a66ed6a481008c576,South Summit High School,town,27.0,Utah,84036,Kamas,Summit,South Summit School District
6ac2580f41ab28c0c51cf3663e0bfbbe,Logan High School,urban,64.0,Utah,84321,Logan,Cache,Logan City School District
6bb16cadc49a0d7881dca7650deb6c6c,Hawthorne Elementary School,urban,33.0,Utah,84105,Salt Lake City,Salt Lake,Salt Lake City School District
dab7b86d98cefdfa0114c0e1fc9750ff,Copperview Elementary School,suburban,87.0,Utah,84047,Midvale,Salt Lake,Canyons School District
d04babe250dfc1c57ed1082774d9ec87,Canyons Tech Education Center,suburban,32.0,Utah,84094,Sandy,Salt Lake,Canyons School District
e379ad94e7c9aa17d8d1d937e18d6ffe,American Preparatory Academy Liberty Campus,suburban,25.0,Utah,84653,Salem,Utah,Utah Department Of Education
11c3521aa18efb104f01273f13fadf31,Crimson View Elementary School,urban,14.0,Utah,84790,St George,Washington,Washington Co School District
9bc199d4161183c0a78c568145e4effa,Cedar Ridge Elementary School,rural,32.0,Utah,84318,Hyde Park,Cache,Cache Co School District
