tweet_id,text,context_annotations_count,count_annotations,count_cashtags,count_hashtags,count_mentions,count_urls,created_at_tweet,lang,likes,quotes,referenced_tweet_count,replies,reply_settings,retweets,source,terms,username,created_at_author,followers_count,following_count,tweet_count,listed_count,location,protected,verified,media_type,height,width,preview_image_url,country,name_place,place_type
1244257553162416128,"Here's Mikail's safety measures for you to follow! ""Hi everyone, good morning stay home, wash your hands and pray. I love you and miss #advitya""🥺💓 #advitya#ngo#downsyndromeawareness#autism#autismacceptance##stayhomestaysafe#missinghim#selfquarantine#selfisolation#covid_19 https://t.co/cEwuhn1uTU",1,0.0,0.0,1.0,0.0,1.0,2020-03-29T13:38:12.000Z,en,3,0,0,0,everyone,2,Twitter for Android,covid-19%20autism,advitya_mumbai,2012-10-08T11:04:04.000Z,408,16,99,10,Mumbai,False,False,video,600,480,https://pbs.twimg.com/ext_tw_video_thumb/1244257448401096705/pu/img/l8wdbCiQc_Zak93i.jpg,India,Mumbai,city
1272810257136443392,"In this lockdown we continue to teach our kids yoga via zoom, hence getting inspired by our sessions khushbu our Yogi master is showing how flexible and balanced her poses are 🧘. #Advitya #ngo #mentalhealthawareness #autism #downsyndrome #dementiacare #YogaAtHome #StayHome https://t.co/IiADnbYov5",8,1.0,0.0,8.0,0.0,1.0,2020-06-16T08:36:27.000Z,en,4,0,0,1,everyone,4,Twitter for Android,lockdown%20autism,advitya_mumbai,2012-10-08T11:04:04.000Z,408,16,99,10,Mumbai,False,False,video,352,640,https://pbs.twimg.com/ext_tw_video_thumb/1272809964302675969/pu/img/uYru_236s5DgbBho.jpg,India,Mumbai,city
1267561314060206080,"This is how #Advitya's special kids performed during #lockdown period from their respective homes. #ngo #DownSyndrome #autism Song credits Label-@TSeries Lyrics- @Javedakhtarjadu Composer- @ShankarEhsanLoy Singers-Yashita sharma, @FarOutAkhtar, @Shankar_Live , @Sukhwindermusic https://t.co/0bNwTSNMGY",3,1.0,0.0,5.0,0.0,1.0,2020-06-01T20:59:02.000Z,en,113,9,0,4,everyone,25,Twitter for Android,lockdown%20autism,advitya_mumbai,2012-10-08T11:04:04.000Z,408,16,99,10,Mumbai,False,False,video,1280,720,https://pbs.twimg.com/ext_tw_video_thumb/1267561001844531200/pu/img/QTYbLksolpoFHgDU.jpg,India,Mumbai,city
1259073720989204480,"Well khusboo has certainly motivated some girls out there to start their quarantine workouts. So inspired by khusboo, Daniella is all set in making her first insta fitness debut with this easy workout at home. Go danuu!💪 #advitya #ngo #autism #downsyndrome #stayhome #covid_19 https://t.co/rkhYckd1kZ",6,1.0,0.0,6.0,0.0,1.0,2020-05-09T10:52:22.000Z,en,4,0,0,0,everyone,1,Twitter for Android,quarantine%20autism,advitya_mumbai,2012-10-08T11:04:04.000Z,408,16,99,10,Mumbai,False,False,video,480,480,https://pbs.twimg.com/ext_tw_video_thumb/1259073537358233601/pu/img/JCc3dB0JHIEGIUhb.jpg,India,Mumbai,city
1255854761712119808,Shukanya has effectively utilized this #quarantine time and decided to make this beautiful rug all by herself. She made use of some old dupattas to create it and she plans to continue her #masterpiece by making use of old saree to enhance the form of colours #advitya #ngo #autism https://t.co/SEZucC3BB3,1,1.0,0.0,5.0,0.0,1.0,2020-04-30T13:41:22.000Z,en,3,0,0,0,everyone,1,Twitter for Android,quarantine%20autism,advitya_mumbai,2012-10-08T11:04:04.000Z,408,16,99,10,Mumbai,False,False,photo,2048,2048,https://pbs.twimg.com/media/EW2xOexUEAAUtfp.jpg,India,Mumbai,city
1251082545468497920,"Our #spiritanimal one and only kalyani is always here boosting us this ongoing #quarantine time, celebrated her #birthday on 15th of April. On this occasion we missed her so much, drop in your birthday wishes for our #birthdaygirl. #advitya #ngo #DownSyndrome #stayhome #autism https://t.co/VzrzzqeLt1",1,0.0,0.0,9.0,0.0,1.0,2020-04-17T09:38:17.000Z,en,4,0,0,0,everyone,1,Twitter for Android,quarantine%20autism,advitya_mumbai,2012-10-08T11:04:04.000Z,408,16,99,10,Mumbai,False,False,video,640,352,https://pbs.twimg.com/ext_tw_video_thumb/1251082206266527746/pu/img/Kz719n8EAEX2hLGl.jpg,India,Mumbai,city
1245787162395570176,A happy and safe #WorldAutismDay to all! Here’s a small video from team @newhorizonscdc helping us to understand how to help children with #autism deal with the #lockdown #InclusionInTheTimeOfCorona @autismspeaks @IPAWorldorg @iapindia @naveenthacker @DrBakulParekh @supriya_sule https://t.co/yuwNm9DXok,3,0.0,0.0,4.0,0.0,1.0,2020-04-02T18:56:19.000Z,en,8,0,0,0,everyone,4,Twitter for iPhone,lockdown%20autism,samyrdalwai,2009-03-04T04:54:11.000Z,2276,474,99,8,Mumbai,False,False,video,480,480,https://pbs.twimg.com/ext_tw_video_thumb/1245786915183321088/pu/img/lLROsQkkxxK-JkAT.jpg,India,Mumbai,city
1430525908151009280,"Thank you @DrFullertonMPP for coming to visit @CHEO's Kanata Autism program site to hear from parents and frontline staff about kids with #specialneeds, the pandemic and the support families need. https://t.co/dInKhMW3dT",1,0.0,0.0,1.0,0.0,1.0,2021-08-25T13:42:09.000Z,en,26,1,0,2,everyone,4,Twitter for Android,pandemic%20autism,AlexMunter,2013-04-16T16:14:06.000Z,28704,9898,93,449,"Ottawa, Canada",False,True,photo,785,1024,https://pbs.twimg.com/media/E9o_urcWQAACEno.jpg,Canada,Ottawa,city
1240909664293978112,@GeorgiaSLT @RCSLT Such a great resource! We have also created a pack of visuals in PDF if you want to add to your bank. They use the same PCS symbols as Autism Partnership one too! https://t.co/dTi18Jzvka https://t.co/3umiBJAenl,0,0.0,0.0,0.0,0.0,2.0,2020-03-20T07:54:53.000Z,en,4,2,1,1,everyone,2,Twitter for Android,covid-19%20autism,TinaVoizeyAAC,2010-09-21T16:32:41.000Z,1147,1077,100,15,United Kingdom,False,False,photo,1381,2048,https://pbs.twimg.com/media/ETiYwVoWoAAb2f-.jpg,United Kingdom,Chestfield,city
1410563078459211776,Please please prioritise those with learning disabilities autism or both for the booster #COVID19 #vaccine @jowhiley @WeLDnurses @sajidjavid @CNOEngland https://t.co/wuFVhEPp6e,5,0.0,0.0,2.0,0.0,1.0,2021-07-01T11:36:59.000Z,en,3,0,0,0,everyone,0,Twitter for iPhone,covid19%20autism,Sally_Brown1962,2013-03-27T21:36:25.000Z,615,439,100,5,Rutland,False,False,photo,180,320,https://pbs.twimg.com/media/E5NTpITXwAM-iPG.jpg,United Kingdom,Barrowden,city
1260967667210559488,Live look of parenting an autistic 7 year old and a newborn during a pandemic. https://t.co/uBmEuM1mGL,3,0.0,0.0,0.0,0.0,1.0,2020-05-14T16:18:14.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,pandemic%20autistic,ShannonBlosser,2009-04-11T00:44:11.000Z,624,616,100,31,"Huntington, WV",False,False,animated_gif,190,250,https://pbs.twimg.com/tweet_video_thumb/EX_bZ9SXQAEC-oQ.jpg,United States,Huntington,city
1260660081596628992,“INCLUSION OF AUTISM IN EUROPE” Wed 13 of May 2020. Organised by #ASPHER COVID-19 Task Force in partnership with EDUCAUS @robinvankessel @AutismEurope @Autism_Cyprus @LefChristoforou @loucas_fourlas @ClintDarden @dmc_devecchi @drp0557 @Succeedat8 @murraystateuniv @UniNhantsNews https://t.co/UqjlhN20Ja,1,1.0,0.0,1.0,0.0,1.0,2020-05-13T19:56:00.000Z,en,6,0,0,0,everyone,1,Twitter for iPhone,covid-19%20autism,NefiDarden,2011-03-19T05:59:08.000Z,171,218,98,2,,False,False,photo,723,1452,https://pbs.twimg.com/media/EX7DqKqX0AIOSO7.jpg,Cyprus,Cyprus,country
1246754678374883328,"Autism, France, Covid-19! https://t.co/6EThVrLSkq https://t.co/14WHsITqVg",1,1.0,0.0,0.0,0.0,2.0,2020-04-05T11:00:53.000Z,en,4,0,1,1,everyone,0,Twitter for iPhone,covid-19%20autism,ClintDarden,2011-10-14T15:56:59.000Z,1931,1298,99,30,Cyprus,False,False,photo,202,828,https://pbs.twimg.com/media/EU1cxPuXsAA4Ldr.jpg,Cyprus,Cyprus,country
1318914888480206848,Our behaviour analyst Mollie led another virtual workshop today for managers; the focus this week: supporting people with autism &amp; learning disabilities to cope with their team members having to wear full PPE in the event of a COVID 19 outbreak. Great proactive work #todayinaba https://t.co/yF5F7kOmrk,3,1.0,0.0,1.0,0.0,1.0,2020-10-21T13:59:48.000Z,en,3,1,0,0,everyone,0,Twitter for iPhone,covid-19%20autism,autismcornwall,2010-04-12T10:13:17.000Z,4034,1304,97,113,"Cornwall, UK",False,False,photo,960,720,https://pbs.twimg.com/media/Ek26GXTWAAIpwj7.jpg,United Kingdom,Penzance,city
1250477839725592576,Ash &amp; Becky supporting a young man with #autism to achieve an 8 mile round trip to #Perranporth ready to climb #ScafellPike once lockdown is over. This will be the 2nd of the three peaks challenge after he successfully smashed Snowden last summer 👏💚👏 https://t.co/IAC1jCRUfV,1,3.0,0.0,3.0,0.0,1.0,2020-04-15T17:35:24.000Z,en,6,1,0,0,everyone,3,Twitter for Android,lockdown%20autism,autismcornwall,2010-04-12T10:13:17.000Z,4034,1304,97,113,"Cornwall, UK",False,False,photo,750,1000,https://pbs.twimg.com/media/EVqW9qlX0AE1OCZ.jpg,United Kingdom,The Dunes Perranporth,poi
1240045672126124032,Despite #coronavirus we are recruiting Support Workers &amp; Waking Night Support Workers to join our incredible teams providing support to adults with autism &amp; learning disabilities in #Cornwall. Temporary roles now available too. Pls RT &amp; share to care https://t.co/E6lihWGbur https://t.co/UlxnhitDGx,5,0.0,0.0,2.0,0.0,2.0,2020-03-17T22:41:41.000Z,en,6,1,0,0,everyone,4,Twitter for Android,coronavirus%20autism,autismcornwall,2010-04-12T10:13:17.000Z,4034,1304,97,113,"Cornwall, UK",False,False,photo,300,400,https://pbs.twimg.com/media/ETWG9uFXgAQYp2f.jpg,United Kingdom,Truro,city
1350066267819020288,"@GMBlibrary Hi.If you ever feature an Autism related piece,can you shout out to the Siblings? Elliott &amp; Marnie miss their big Bro during lockdown.Their maturity towards Autism &amp; learning disability is amazing.Josh was away in hospital for 3 years when Marnie was born. #siblinglove https://t.co/atW5CwWhsC",3,4.0,0.0,1.0,0.0,1.0,2021-01-15T13:04:15.000Z,en,0,0,1,0,everyone,0,Twitter for Android,lockdown%20autism,phillwills,2009-03-16T18:41:10.000Z,713,984,94,6,"Truro, Cornwall, England",False,False,photo,2048,1536,https://pbs.twimg.com/media/ErxmHVnXAAYc4pA.jpg,United Kingdom,Truro,city
1371380996185190400,@BBCBreakfast life before lockdown. My eldest Josh is Autistic &amp; has been been cared for by an amazing team of carers @ASDspectrumASD Here he is with me &amp; my other two Elliott &amp; Marnie before lockdown. They miss their big Bro dearly. https://t.co/xPW1cULWkA,7,3.0,0.0,0.0,0.0,1.0,2021-03-15T08:41:23.000Z,en,2,0,0,0,everyone,1,Twitter for Android,lockdown%20autistic,phillwills,2009-03-16T18:41:10.000Z,713,984,94,6,"Truro, Cornwall, England",False,False,photo,2048,1785,https://pbs.twimg.com/media/EwgfvzOWgAE7PAD.jpg,United Kingdom,Truro,city
1357052974497939456,"The Ontario government is providing additional supports for families of children on the autism spectrum, including the launch of the first phase of core clinical services and the extension of funding to support families through #COVID-19. https://t.co/m37q0TEsfV https://t.co/cS2VLaY4Va",1,1.0,0.0,1.0,0.0,2.0,2021-02-03T19:46:56.000Z,en,3,0,0,0,everyone,0,Twitter for iPhone,covid-19%20autism,ninatangri,2013-02-21T03:47:20.000Z,4289,651,99,76,"Mississauga, Ontario",False,True,photo,720,1280,https://pbs.twimg.com/media/EtU4fE1WQAwZt0-.jpg,Canada,Mississauga,city
1258120678848499712,“I’ve Been Waiting To Exhale” Quarantine collaboration song. Me and Ron Solero. Dedicated to all autistic people around the world. It’s also on #YouTube and #Facebook #nyc #newyork #pandemic #coronanavirus #covid19 #Covid_19 #rap #rapsong #music #guitars #autism #brooklyn #ny https://t.co/gcz6llKTNj,5,1.0,0.0,15.0,0.0,1.0,2020-05-06T19:45:19.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,quarantine%20autistic,yousefkawar,2009-07-06T08:30:17.000Z,1115,1,98,27,"New York, NY",False,False,video,720,1280,https://pbs.twimg.com/ext_tw_video_thumb/1258120005910065152/pu/img/FJZA-B9DcGty0ZTj.jpg,United States,New York,admin
1258498149162852352,Quarantine collaboration rap song about Autism. Dedicated to all the autistic people around the world. You can find the lyrics on my YouTube or Facebook @autismspeaks #autismspeaks #nyc #newyork https://t.co/IH4q9rs6LW,4,2.0,0.0,3.0,0.0,1.0,2020-05-07T20:45:15.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,quarantine%20autistic,yousefkawar,2009-07-06T08:30:17.000Z,1115,1,98,27,"New York, NY",False,False,video,640,640,https://pbs.twimg.com/ext_tw_video_thumb/1258498002207080448/pu/img/Dd_T2I3fWrOsrQ8r.jpg,United States,New York,admin
1258564950135537664,Quarantine collaboration rap song about Autism. Dedicated to all the autistic people around the world. You can find the lyrics on my YouTube or Facebook @Autism #nyc #newyork #autism https://t.co/bBZdHbKWjl,4,2.0,0.0,3.0,0.0,1.0,2020-05-08T01:10:41.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,quarantine%20autistic,yousefkawar,2009-07-06T08:30:17.000Z,1115,1,98,27,"New York, NY",False,False,video,640,640,https://pbs.twimg.com/ext_tw_video_thumb/1258564816412848134/pu/img/S4omSIvEY9SWSUm6.jpg,United States,New York,admin
1245149951874613248,#AskGovInslee Does Washington State agree with @GavinNewsom that rationing #COVID19 'care based on disability status is unlawful'? Are our medical workers legally allowed to ration care away from some of our most vunerable? Asking for my autistic 10 year old daughter. https://t.co/RoVJNs03Zv,3,1.0,0.0,2.0,0.0,1.0,2020-04-01T00:44:16.000Z,en,3,0,0,1,everyone,0,Twitter for Android,covid19%20autistic,JesseFalken,2015-09-10T01:12:12.000Z,1108,1824,100,34,"Washington, USA",False,False,photo,2048,945,https://pbs.twimg.com/media/EUepRlpWoAMrsHv.jpg,United States,Shoreline,city
1254782444651208704,@RugbyLambo Good @BBCNews article on #AutismAndCovid19 But the local #Autism support networks like ours @AutismAllStars are desperately running out of funds! If you can help &amp; support please do!🙏 https://t.co/yLV4Agjque https://t.co/L7xtGnBNZs,8,0.0,0.0,2.0,0.0,2.0,2020-04-27T14:40:22.000Z,en,5,1,1,1,everyone,8,Twitter for iPhone,covid19%20autism,AndyNash6,2012-01-18T16:07:55.000Z,618,817,98,7,Quins/Storm/Pompey/Surrey,False,False,photo,630,674,https://pbs.twimg.com/media/EWnh-d3UMAAjVUZ.jpg,United Kingdom,Redhill,city
1258060665631264768,$Autism X #Corona Tonight I will be live @AutismJo facebook page with psychomotor consultant Cynthia Bakhos to talk about sensory play time during #QUARANTINE for kids with #autism and their families helping in facing all the challenges during times of the #Epidemic #COVID__19 https://t.co/DIuh1hS0oA,3,1.0,1.0,5.0,0.0,1.0,2020-05-06T15:46:50.000Z,en,5,0,0,1,everyone,2,Twitter for Android,quarantine%20autism,Jemmanammary,2009-07-28T11:55:19.000Z,2122,2222,99,36,Jordan,False,False,photo,1080,1080,https://pbs.twimg.com/media/EXWHgM6VcAATH7Q.jpg,Hashemite Kingdom of Jordan,Amman,admin
1256624419969122304,$Autism X #Corona Tonight we will be live with Dr. Mohannad Al Azzeh @HCDJORDAN to talk about the role of the higher Council during #QUARANTINE with persons with autism spectrum disorder and their families in facing all the challenges during times of the #Epidemic #COVID__19 #jo https://t.co/mgMKp6Ofr3,1,1.0,1.0,5.0,0.0,1.0,2020-05-02T16:39:43.000Z,en,4,0,0,1,everyone,3,Twitter for Android,quarantine%20autism,AutismJo,2013-11-24T08:46:21.000Z,2413,3005,99,21,Middle East & North Africa,False,False,photo,1280,1280,https://pbs.twimg.com/media/EXBtPjLWsAEFtP5.jpg,Hashemite Kingdom of Jordan,Amman,admin
1245639881084166144,"This blue frame represents the support of #Petra for #autism today April 2, while recognizing &amp; preserving #jordan 's heritage sites. The green frame was added in support of all affected by #corona #covid19 Previously, #Petra was lit in blue on #WAAD like world landmarks https://t.co/HKQyQh5aj2",1,0.0,0.0,7.0,0.0,1.0,2020-04-02T09:11:05.000Z,en,7,2,0,2,everyone,2,Twitter for Android,corona%20autism,AutismJo,2013-11-24T08:46:21.000Z,2413,3005,99,21,Middle East & North Africa,False,False,photo,1080,1080,https://pbs.twimg.com/media/EUlm3F4UcAA509O.jpg,Hashemite Kingdom of Jordan,Amman,admin
1259868459967676416,#Autism X #Corona We will be live tonight on our Facebook page Autism Mena 9 pm اليوم الساعة ٩ مساء توقيت #الاردن @Jemmanammary بورشة عمل مع اسمهان صالح BCBA للتحدث عن التدريب المهني عن بعد #التوحد #التوحد_زمن_كورونا #خليك_بالبيت https://t.co/W8xGwzD7R9,3,0.0,0.0,6.0,0.0,1.0,2020-05-11T15:30:22.000Z,und,3,1,0,0,everyone,0,Twitter for Android,corona%20autism,AutismJo,2013-11-24T08:46:21.000Z,2413,3005,99,21,Middle East & North Africa,False,False,video,1280,660,https://pbs.twimg.com/ext_tw_video_thumb/1259868435074465793/pu/img/NRqWfiS3HQnW3zKM.jpg,Hashemite Kingdom of Jordan,Amman,admin
1257303408249155584,#Autism X #Corona We will be live tonight on our Facebook page Autism Mena 9 pm اليوم الساعة ٩ مساء توقيت #الاردن باستضافة كريستين ديرسركسيان BCBA للتحدث عن التعلم والتدريب عن بعد. #التوحد #التوحد_زمن_كورونا https://t.co/ilagbDkUFZ,3,0.0,0.0,5.0,0.0,1.0,2020-05-04T13:37:46.000Z,und,7,0,0,0,everyone,3,Twitter for Android,corona%20autism,AutismJo,2013-11-24T08:46:21.000Z,2413,3005,99,21,Middle East & North Africa,False,False,photo,1280,1280,https://pbs.twimg.com/media/EXLWxzPUMAIV27T.jpg,Hashemite Kingdom of Jordan,Amman,admin
1258021407025500160,$Autism X #Corona Tonight I will be live @AutismJo facebook page with psychomotor consultant Cynthia Bakhos to talk about sensory play time during #QUARANTINE for kids with #autism and their families helping in facing all the challenges during times of the #Epidemic #COVID__19 https://t.co/v5voo9IqN9,3,1.0,1.0,5.0,0.0,1.0,2020-05-06T13:10:50.000Z,en,3,0,0,0,everyone,1,Twitter for Android,quarantine%20autism,AutismJo,2013-11-24T08:46:21.000Z,2413,3005,99,21,Middle East & North Africa,False,False,photo,1080,1080,https://pbs.twimg.com/media/EXVjy8AUMAEfj45.jpg,Hashemite Kingdom of Jordan,Amman,admin
1258020140454723584,$Autism X #Corona Tonight we will be live with Cynthia Bakhos psychomotor consultant to talk about sensory play time during #QUARANTINE for kids with #autism and their families helping in facing all the challenges during times of the #Epidemic #COVID__19 #jo https://t.co/85kxpXN6gQ,1,1.0,1.0,6.0,0.0,1.0,2020-05-06T13:05:49.000Z,en,4,1,0,0,everyone,0,Twitter for Android,quarantine%20autism,AutismJo,2013-11-24T08:46:21.000Z,2413,3005,99,21,Middle East & North Africa,False,False,photo,1080,1080,https://pbs.twimg.com/media/EXVipI7UMAE-syS.jpg,Hashemite Kingdom of Jordan,Amman,admin
1256555051096649728,"$5 may not seem like much, but if just 5,000 awesome people donate it towards BG, it’ll help make a HUGE difference for others ♥️https://t.co/ztLDBabwlg #Autism #disabilities #SmallBusinesses #nonprofit #SaturdayVibes #COVID__19 #BeKind #hopenetwork #coffee #PleaseHelp https://t.co/SMwYWrtlpD",7,0.0,0.0,10.0,0.0,2.0,2020-05-02T12:04:04.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,covid-19%20autism,DenverLeigh,2014-10-28T02:56:24.000Z,196,841,98,14,"New Jersey, USA",False,False,animated_gif,272,270,https://pbs.twimg.com/tweet_video_thumb/EXAuJ-vXQAE90aY.jpg,United States,Mount Holly,city
1255674840012541952,"Proud of St. Anthony alumna, Dr. Leslie Neely [c/o 1998] for her leadership in this important program for children with autism https://t.co/CZ7P6vBn7u Dr. Neely is an assistant professor of educational psychology at UTSA and coordinator of the applied behavior analysis program. https://t.co/vWfeAVWSCi",1,4.0,0.0,0.0,0.0,2.0,2020-04-30T01:46:25.000Z,en,9,0,0,0,everyone,1,Twitter for Android,covid-19%20autism,littlestanthony,2013-02-04T14:39:28.000Z,291,591,97,1,"San Antonio, TX 💙💛",False,False,photo,683,1024,https://pbs.twimg.com/media/EW0NnFxWsAABulq.jpg,United States,San Antonio,city
1240297770399006720,"Charter Moms Chats — Special Education Founder/ED @IngaMCotton’s son is on the autism spectrum, and readers have been asking questions about how schools will provide #FAPE while practicing social distancing. https://t.co/zuXtuD4IdD https://t.co/EEEnl8rxeM",6,0.0,0.0,1.0,0.0,2.0,2020-03-18T15:23:26.000Z,en,1,2,0,0,everyone,1,Twitter for iPhone,"""social distancing""%20autism",SACharterMoms,2012-04-18T02:53:51.000Z,2968,4992,100,93,"San Antonio, Texas, USA",False,False,photo,1081,1924,https://pbs.twimg.com/media/ETZsPt5WkAwn1E-.jpg,United States,San Antonio,city
1241484643771256832,My #autistic son is helping me make mask for the hospice care nurses. #Covid_19 #coronavirus #NoOneLeftBehind https://t.co/FFUZEzmS1L,1,0.0,0.0,4.0,0.0,1.0,2020-03-21T21:59:39.000Z,en,19,1,0,0,everyone,4,Twitter for Android,coronavirus%20autistic,Isabelhodge,2008-06-30T01:52:27.000Z,1839,4663,99,69,Virginia,False,False,video,1280,720,https://pbs.twimg.com/ext_tw_video_thumb/1241484545184202754/pu/img/1n_iVa-DgIl8QasI.jpg,United States,Virginia,admin
1255244054373322752,Received invitation from @register4share to complete COVId survey for @NHSScotland. Stopped quickly after being asked if I have been diagnosed with a mental health condition such as ‘Autism’ or ‘ASD’... I’m appalled ... our NHS should know better. @scottishautism @NicolaSturgeon https://t.co/GyCmrqolBn,4,1.0,0.0,0.0,0.0,1.0,2020-04-28T21:14:38.000Z,en,2,2,0,0,everyone,0,Twitter for iPhone,covid%20autism,revbk,2009-04-15T10:55:29.000Z,601,286,1730,11,"Lanark, Scotland",False,False,photo,1793,1124,https://pbs.twimg.com/media/EWuFz-FWAAEWSIL.jpg,United Kingdom,Scotland,admin
1272422517119111168,Looking forward to delivering this opportunity with @LearningLinkSCO @FoundationScot @NatEmergTrust #parents #autism #NETCoronaVirusAppeal #CoronaVirus #ResponseFund https://t.co/B4MuNPaAvy,1,0.0,0.0,5.0,0.0,1.0,2020-06-15T06:55:43.000Z,en,3,0,0,0,everyone,1,Twitter for iPhone,coronavirus%20autism,CoachJasmine,2017-11-01T14:16:34.000Z,1295,3846,99,13,United Kingdom,False,False,photo,1110,621,https://pbs.twimg.com/media/EaiNh5fWoAQTB7O.jpg,United Kingdom,Scotland,admin
1255079837154361344,https://t.co/ZjpxNYBRiy Came across these 'Grab and Go' guides uploaded to the NHS website for individuals with LD and/or Autism.. Intended to go alongside Hospital Passport/Emergency Admission Plans 🏥 @CLDT_City @CLDT_North @CLDT_East @CLDT_South @becky_herdman @NNUHLD https://t.co/0XOgfYzMbr,1,1.0,0.0,0.0,0.0,2.0,2020-04-28T10:22:06.000Z,en,18,1,0,3,everyone,13,Twitter for Android,coronavirus%20autism,grapes_natasha,2020-03-31T07:48:50.000Z,261,541,99,1,,False,False,photo,2048,945,https://pbs.twimg.com/media/EWrwdLFXQAAiqF1.jpg,United Kingdom,Costessey,city
1254458581698650112,I ran the @kulturec 5k for Autism this morning to raise money for special needs families during the COVID pandemic. Fingers crossed we set the world record for the most people running simultaneously! #inclusion #kulturecity https://t.co/kGz4eKEefx,7,0.0,0.0,2.0,0.0,1.0,2020-04-26T17:13:27.000Z,en,21,0,0,2,everyone,2,Twitter for iPhone,covid%20autism,BritneySumm,2007-12-13T03:20:49.000Z,875,545,100,17,"Birmingham, AL",False,False,photo,1024,766,https://pbs.twimg.com/media/EWi7bJ-XQAMLjqZ.jpg,United States,Alabama,admin
1254066660648026112,"2. The group claims the bleach product will cure, treat, or prevent COVID-19 and other conditions, such as Alzheimer's, autism, brain cancer, HIV/AIDS, and multiple sclerosis https://t.co/n8keUiig4G",1,0.0,0.0,0.0,0.0,1.0,2020-04-25T15:16:05.000Z,en,0,0,1,1,everyone,1,Twitter for Android,covid-19%20autism,Chascabass,2014-02-27T01:04:00.000Z,960,1709,99,12,"San Marcos, TX",False,False,animated_gif,284,500,https://pbs.twimg.com/tweet_video_thumb/EWdW-R-XQAA-gnd.jpg,United States,San Marcos,city
1251918614871134208,"Chin up! We got this! If you or someone you know is looking for autism related COVID-19 resources, visit https://t.co/BwlBpkZrXB. To learn more about my @nycmarathon training with @autismspeaks or to help support the autism community, visit link in bio. https://t.co/OJFhAE8LuU",3,0.0,0.0,0.0,0.0,2.0,2020-04-19T17:00:31.000Z,en,0,0,0,0,everyone,0,Twitter for Android,coronavirus%20autism,EmilyGolloub,2010-06-29T18:31:48.000Z,271,314,99,8,"Park Slope, Brooklyn",False,False,photo,2048,1638,https://pbs.twimg.com/media/EV-1VjjX0AENFXs.jpg,United States,Brooklyn,city
1319714900571262976,A PLEA TO @NYCMayor &amp; @NYGovCuomo from the mother of three children with #Autism https://t.co/afthplW5HC @News12BK @News12BX #BoroughPark #BoroPark #covid19 #redzone #ShemaKolainuHearOurVoices @EzraFriedlander @BoroPark24 @BKBoroHall @KalmanYeger @ShemaKoleinu https://t.co/hvRBX3MYCf,3,0.0,0.0,6.0,0.0,2.0,2020-10-23T18:58:46.000Z,en,6,0,0,0,everyone,3,Twitter for iPhone,covid19%20autism,KatieLusso,2012-03-01T18:20:14.000Z,3716,2327,95,63,"Brooklyn, NY",False,True,video,720,1280,https://pbs.twimg.com/ext_tw_video_thumb/1319714413750947842/pu/img/mr4XuZBrvlmoKBNL.jpg,United States,Brooklyn,city
1378092650629378048,The #COVID19 has exposed glaring inequality issues many of which the pandemic has further exacerbated for individuals with #Autism. Spread awareness about discriminatory hiring practices and promoting diversity in the workplace. #AutismAcceptanceDay https://t.co/yiRIbN5roD,1,0.0,0.0,3.0,0.0,1.0,2021-04-02T21:11:06.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,pandemic%20autism,VECambranes,2017-08-24T22:36:54.000Z,1248,2180,100,33,"Brooklyn, NY",False,False,photo,2000,2000,https://pbs.twimg.com/media/Ex_39fMWYAELeMn.jpg,United States,Brooklyn,city
1251174039118319616,I’m in da studio! 🤣 #GrafittiGIGI 🎤 #Covid_19 #InThisTogether coping strategies ESPECIALLY when dealing with #Autism 🛢😎 #GarageBand on da #iphone 📱and pure #RAW uncut #freestyle 4 Ur #hiphop heads and #rappers ☪️ https://t.co/p2iV5r8FbL,8,0.0,0.0,10.0,0.0,1.0,2020-04-17T15:41:51.000Z,en,0,0,0,0,everyone,0,Twitter for iPhone,covid-19%20autism,TheDVineGoddess,2018-03-07T22:20:04.000Z,8,53,98,0,Washington DC ,False,False,video,1280,720,https://pbs.twimg.com/ext_tw_video_thumb/1251171906100908032/pu/img/wTF_MHQzm-LZERYM.jpg,United States,North Bethesda,city
1250030519250751488,@BTtoronto @DinaPugliese @devobrown @rogerfpetersen My son officially graduates today from Fleming CICE and his grad was cancelled due to COVID! Can you give him a shoutout he’s a huge fan! He has Autism and has worked so hard. https://t.co/zH3lVfKqv9,1,1.0,0.0,0.0,0.0,1.0,2020-04-14T11:57:54.000Z,en,555,9,0,100,everyone,25,Twitter for iPhone,covid%20autism,Debbiesmith42,2011-02-15T02:25:43.000Z,274,641,100,9,,False,False,photo,1101,775,https://pbs.twimg.com/media/EVkAIVtXYAUvHjX.jpg,Canada,Ajax,city
